order_id,order_date,customer_id,restaurant_id,order_amount,discount_amount
ORD01335,2023-08-20,CUST0190,REST029,483.39,19.88
ORD01336,2023-08-10,CUST0132,REST032,714.48,197.35
ORD01337,2022-01-12,CUST0212,REST013,1339.49,345.82
ORD01338,2022-09-25,CUST0120,REST022,503.87,121.11
ORD01339,2023-11-01,CUST0383,REST037,1384.77,78.38
ORD01340,2023-01-04,CUST0455,REST023,1484.33,211.41
ORD01341,2023-12-11,CUST0404,REST013,1154.86,165.86
ORD01342,2022-08-30,CUST0343,REST040,1394.32,41.43
ORD01343,2022-03-05,CUST0143,REST004,1033.01,120.2
ORD01344,2023-11-15,CUST0372,REST016,297.4,56.51
ORD01345,2022-05-02,CUST0405,REST022,389.58,63.28
ORD01346,2023-04-22,CUST0207,REST048,1274.31,307.31
ORD01347,2022-11-11,CUST0427,REST038,1156.81,50.71
ORD01348,2022-06-13,CUST0092,REST016,138.29,5.27
ORD01349,2023-02-20,CUST0145,REST045,1363.56,208.57
ORD01350,2023-12-04,CUST0319,REST039,1443.8,373.01
ORD01351,2023-05-30,CUST0309,REST008,855.76,17.46
ORD01352,2023-12-22,CUST0137,REST016,1218.59,187.68
ORD01353,2022-11-15,CUST0312,REST018,109.33,32.38
ORD01354,2023-12-08,CUST0094,REST019,1265.51,214.94
ORD01355,2022-05-01,CUST0010,REST001,136.09,10.09
ORD01356,2023-10-17,CUST0025,REST030,384.4,86.88
ORD01357,2022-10-30,CUST0268,REST034,1418.53,357.37
ORD01358,2023-01-12,CUST0093,REST003,899.63,97.62
ORD01359,2023-09-22,CUST0052,REST026,1124.93,76.05
ORD01360,2022-08-15,CUST0135,REST042,829.25,65.3
ORD01361,2022-08-13,CUST0358,REST043,1263.45,22.62
ORD01362,2022-05-17,CUST0364,REST022,512.92,66.45
ORD01363,2023-05-05,CUST0117,REST010,253.46,66.2
ORD01364,2022-06-06,CUST0076,REST011,1088.85,255.0
ORD01365,2023-04-11,CUST0247,REST046,1282.64,10.65
ORD01366,2023-09-13,CUST0171,REST040,722.17,145.51
ORD01367,2023-01-18,CUST0156,REST018,705.17,196.91
ORD01368,2023-03-02,CUST0400,REST034,468.28,54.9
ORD01369,2023-12-20,CUST0499,REST035,1310.3,238.38
ORD01370,2023-07-17,CUST0232,REST050,1490.31,387.6
ORD01371,2023-04-28,CUST0396,REST030,1124.29,252.5
ORD01372,2023-07-05,CUST0166,REST017,263.05,10.05
ORD01373,2023-11-12,CUST0422,REST029,595.21,109.8
ORD01374,2022-08-12,CUST0476,REST049,210.69,49.96
ORD01375,2022-09-11,CUST0029,REST031,1210.65,322.79
ORD01376,2023-11-28,CUST0388,REST021,1118.31,216.74
ORD01377,2023-09-03,CUST0036,REST009,557.96,126.45
ORD01378,2022-03-25,CUST0236,REST023,809.88,38.21
ORD01379,2023-06-23,CUST0097,REST040,486.55,87.43
ORD01380,2023-04-03,CUST0421,REST003,982.87,84.81
ORD01381,2023-06-25,CUST0409,REST011,817.98,189.71
ORD01382,2023-12-22,CUST0415,REST001,1187.86,154.21
ORD01383,2023-01-06,CUST0061,REST012,1089.53,10.1
ORD01384,2022-03-21,CUST0385,REST012,540.73,10.76
ORD01385,2023-08-01,CUST0125,REST032,1394.62,35.5
ORD01386,2022-04-25,CUST0386,REST012,706.73,189.05
ORD01387,2022-03-05,CUST0222,REST037,1405.32,61.37
ORD01388,2023-07-15,CUST0369,REST048,1211.88,233.19
ORD01389,2023-06-02,CUST0017,REST017,544.54,60.37
ORD01390,2022-07-27,CUST0231,REST038,1278.0,150.78
ORD01391,2023-08-10,CUST0386,REST011,1025.58,142.92
ORD01392,2023-07-04,CUST0261,REST010,1328.6,321.58
ORD01393,2022-06-03,CUST0492,REST050,149.89,41.24
ORD01394,2022-06-18,CUST0237,REST019,988.3,89.98
ORD01395,2022-12-02,CUST0341,REST004,111.16,17.85
ORD01396,2023-06-17,CUST0157,REST002,291.62,28.62
ORD01397,2023-03-29,CUST0162,REST006,626.69,57.93
ORD01398,2022-04-30,CUST0315,REST015,1420.43,404.18
ORD01399,2023-11-28,CUST0022,REST010,1042.69,159.98
ORD01400,2022-07-30,CUST0469,REST030,471.4,54.6
ORD01401,2023-08-21,CUST0261,REST039,312.01,81.54
ORD01402,2023-05-16,CUST0127,REST003,1239.42,255.98
ORD01403,2022-04-04,CUST0320,REST002,1126.98,235.06
ORD01404,2023-06-07,CUST0100,REST010,495.64,137.31
ORD01405,2023-04-02,CUST0444,REST009,378.0,68.63
ORD01406,2022-02-26,CUST0432,REST045,1326.21,262.99
ORD01407,2023-04-10,CUST0109,REST036,1431.17,246.44
ORD01408,2022-05-16,CUST0057,REST017,1300.02,183.04
ORD01409,2023-06-10,CUST0317,REST028,1149.22,31.37
ORD01410,2023-03-02,CUST0163,REST009,104.48,15.35
ORD01411,2023-04-13,CUST0084,REST002,194.17,19.95
ORD01412,2023-08-01,CUST0139,REST043,880.83,136.62
ORD01413,2022-03-01,CUST0060,REST046,391.97,74.24
ORD01414,2023-07-27,CUST0395,REST002,349.36,26.37
ORD01415,2023-04-19,CUST0005,REST034,685.42,55.15
ORD01416,2023-11-20,CUST0021,REST019,468.3,38.11
ORD01417,2022-11-12,CUST0392,REST040,632.41,54.82
ORD01418,2022-01-23,CUST0238,REST006,917.46,141.34
ORD01419,2023-02-10,CUST0299,REST047,992.8,93.24
ORD01420,2022-09-18,CUST0186,REST016,777.93,211.4
ORD01421,2022-01-04,CUST0045,REST013,1019.72,277.53
ORD01422,2022-08-12,CUST0079,REST041,352.09,59.79
ORD01423,2023-08-16,CUST0046,REST034,520.14,54.38
ORD01424,2022-03-16,CUST0310,REST048,424.65,39.03
ORD01425,2022-02-16,CUST0466,REST049,508.96,126.08
ORD01426,2023-03-10,CUST0499,REST050,779.08,120.99
ORD01427,2022-12-19,CUST0313,REST045,1215.44,150.06
ORD01428,2023-12-19,CUST0030,REST044,649.09,51.39
ORD01429,2022-03-07,CUST0323,REST004,599.98,76.29
ORD01430,2023-07-09,CUST0351,REST008,773.34,152.92
ORD01431,2022-03-03,CUST0396,REST047,235.15,54.2
ORD01432,2022-03-12,CUST0063,REST040,257.31,68.74
ORD01433,2023-04-29,CUST0117,REST010,1333.25,55.71
ORD01434,2022-02-02,CUST0491,REST019,1156.95,267.22
ORD01435,2022-10-21,CUST0395,REST019,502.18,44.45
ORD01436,2023-02-23,CUST0379,REST030,1457.11,300.36
ORD01437,2022-07-04,CUST0403,REST049,555.56,60.25
ORD01438,2022-05-19,CUST0220,REST013,1027.39,167.29
ORD01439,2023-10-19,CUST0097,REST003,262.15,25.26
ORD01440,2023-10-24,CUST0345,REST031,750.63,179.71
ORD01441,2023-03-07,CUST0180,REST010,546.47,95.37
ORD01442,2023-01-19,CUST0068,REST027,258.95,13.47
ORD01443,2023-01-27,CUST0450,REST040,1075.76,233.85
ORD01444,2023-04-05,CUST0243,REST017,1086.75,285.65
ORD01445,2023-01-22,CUST0219,REST003,1183.15,226.67
ORD01446,2023-01-20,CUST0148,REST040,777.23,47.97
ORD01447,2022-03-24,CUST0349,REST044,1226.61,290.69
ORD01448,2023-12-01,CUST0095,REST043,784.84,195.52
ORD01449,2023-11-09,CUST0094,REST049,676.8,37.17
ORD01450,2023-07-07,CUST0174,REST045,428.8,83.29
ORD01451,2022-05-17,CUST0367,REST011,507.3,75.63
ORD01452,2023-11-01,CUST0138,REST005,810.48,59.72
ORD01453,2022-12-23,CUST0416,REST024,1345.73,195.54
ORD01454,2022-05-02,CUST0458,REST034,1195.96,97.14
ORD01455,2022-07-02,CUST0278,REST004,185.12,31.55
ORD01456,2023-07-05,CUST0035,REST026,1180.52,190.33
ORD01457,2023-02-07,CUST0078,REST038,466.25,20.47
ORD01458,2023-06-26,CUST0148,REST033,544.67,99.02
ORD01459,2022-05-11,CUST0132,REST026,647.93,49.09
ORD01460,2022-08-17,CUST0184,REST025,718.73,208.4
ORD01461,2022-01-04,CUST0001,REST024,658.15,160.55
ORD01462,2022-01-24,CUST0320,REST017,1377.32,406.53
ORD01463,2022-11-02,CUST0190,REST019,475.64,0.47
ORD01464,2023-04-20,CUST0093,REST035,1119.46,63.45
ORD01465,2023-11-21,CUST0010,REST036,575.78,161.35
ORD01466,2023-07-12,CUST0429,REST025,1245.93,346.79
ORD01467,2023-03-11,CUST0389,REST014,531.91,72.57
ORD01468,2023-06-29,CUST0120,REST021,673.74,200.27
ORD01469,2023-01-24,CUST0361,REST047,901.51,157.83
ORD01470,2022-08-24,CUST0330,REST030,333.15,27.69
ORD01471,2022-09-11,CUST0270,REST002,388.68,66.17
ORD01472,2023-04-17,CUST0194,REST011,975.4,58.29
ORD01473,2022-12-21,CUST0263,REST011,1427.03,21.83
ORD01474,2022-06-08,CUST0249,REST044,958.63,123.0
ORD01475,2022-10-10,CUST0276,REST020,561.56,165.38
ORD01476,2022-07-13,CUST0307,REST016,946.95,169.11
ORD01477,2022-04-26,CUST0162,REST045,127.89,18.28
ORD01478,2022-02-02,CUST0321,REST029,1111.12,128.96
ORD01479,2023-11-08,CUST0056,REST047,1223.38,43.84
ORD01480,2023-03-06,CUST0262,REST019,226.35,12.3
ORD01481,2023-09-22,CUST0034,REST028,1086.62,117.79
ORD01482,2022-01-17,CUST0418,REST007,1377.12,331.05
ORD01483,2022-09-04,CUST0065,REST005,1173.58,19.19
ORD01484,2022-07-31,CUST0437,REST023,874.05,222.14
ORD01485,2022-03-10,CUST0102,REST018,1016.9,84.61
ORD01486,2022-04-14,CUST0243,REST030,826.11,135.93
ORD01487,2023-09-01,CUST0050,REST024,606.94,48.87
ORD01488,2022-02-04,CUST0286,REST032,377.82,88.85
ORD01489,2023-04-03,CUST0419,REST022,319.79,88.81
ORD01490,2023-09-05,CUST0329,REST024,849.98,175.11
ORD01491,2023-11-20,CUST0263,REST021,1303.61,80.13
ORD01492,2023-12-22,CUST0351,REST041,421.07,112.59
ORD01493,2022-02-19,CUST0128,REST016,1221.8,207.67
ORD01494,2022-09-08,CUST0184,REST020,1374.92,4.07
ORD01495,2022-02-15,CUST0303,REST009,564.1,57.13
ORD01496,2023-02-16,CUST0036,REST012,401.86,75.27
ORD01497,2023-03-26,CUST0466,REST033,1126.67,93.69
ORD01498,2022-08-28,CUST0105,REST018,1416.02,182.58
ORD01499,2023-07-07,CUST0246,REST005,150.5,10.41
ORD01500,2022-08-11,CUST0445,REST043,128.04,23.75
ORD01501,2022-02-27,CUST0040,REST026,1416.5,242.48
ORD01502,2022-05-24,CUST0401,REST033,243.53,19.49
ORD01503,2023-05-31,CUST0031,REST040,657.11,108.94
ORD01504,2022-10-24,CUST0280,REST047,778.86,196.45
ORD01505,2022-08-28,CUST0470,REST005,319.72,14.55
ORD01506,2023-08-13,CUST0208,REST004,522.05,86.72
ORD01507,2022-11-23,CUST0185,REST002,422.01,40.1
ORD01508,2023-08-15,CUST0355,REST011,1181.38,77.93
ORD01509,2023-09-05,CUST0412,REST010,446.23,107.86
ORD01510,2023-11-20,CUST0133,REST017,481.44,119.17
ORD01511,2022-11-25,CUST0021,REST016,273.1,16.64
ORD01512,2022-08-31,CUST0036,REST041,1197.68,221.44
ORD01513,2022-11-06,CUST0152,REST035,1017.39,291.32
ORD01514,2022-05-27,CUST0473,REST014,283.67,7.76
ORD01515,2023-11-08,CUST0481,REST036,1136.74,252.51
ORD01516,2023-06-18,CUST0049,REST050,478.0,140.34
ORD01517,2022-08-15,CUST0363,REST050,218.88,17.71
ORD01518,2023-02-28,CUST0266,REST038,203.45,29.68
ORD01519,2022-11-04,CUST0095,REST037,1110.96,31.89
ORD01520,2022-10-09,CUST0264,REST046,1167.34,296.05
ORD01521,2022-03-04,CUST0125,REST001,681.53,45.18
ORD01522,2023-07-25,CUST0313,REST015,120.64,16.63
ORD01523,2023-08-29,CUST0090,REST042,1262.35,62.73
ORD01524,2022-06-29,CUST0375,REST040,946.82,49.29
ORD01525,2023-10-04,CUST0208,REST021,312.59,20.66
ORD01526,2023-11-27,CUST0053,REST021,1130.22,36.41
ORD01527,2023-03-14,CUST0320,REST029,1209.67,86.65
ORD01528,2023-07-24,CUST0179,REST033,372.0,34.43
ORD01529,2023-05-23,CUST0230,REST024,947.97,164.84
ORD01530,2022-02-18,CUST0333,REST026,537.07,96.63
ORD01531,2022-12-19,CUST0442,REST039,553.22,64.18
ORD01532,2023-10-21,CUST0084,REST008,817.3,52.32
ORD01533,2023-11-19,CUST0091,REST020,132.8,4.0
ORD01534,2023-01-26,CUST0201,REST012,483.67,11.9
ORD01535,2023-06-22,CUST0169,REST038,383.73,82.01
ORD01536,2022-11-23,CUST0080,REST024,469.98,62.39
ORD01537,2023-12-15,CUST0500,REST026,1018.47,225.85
ORD01538,2023-03-03,CUST0222,REST040,759.96,87.66
ORD01539,2023-02-23,CUST0177,REST038,507.73,93.68
ORD01540,2022-06-02,CUST0158,REST037,230.29,26.26
ORD01541,2022-11-04,CUST0496,REST024,1453.64,236.04
ORD01542,2023-01-21,CUST0163,REST040,885.39,72.17
ORD01543,2022-07-08,CUST0186,REST016,776.69,205.47
ORD01544,2023-07-05,CUST0383,REST010,1370.73,202.12
ORD01545,2023-04-30,CUST0216,REST039,846.49,200.51
ORD01546,2022-09-04,CUST0363,REST035,442.46,69.55
ORD01547,2022-08-19,CUST0305,REST011,124.1,11.99
ORD01548,2022-11-04,CUST0282,REST023,795.85,119.15
ORD01549,2023-12-26,CUST0107,REST028,651.1,120.25
ORD01550,2022-05-28,CUST0383,REST019,621.83,156.37
ORD01551,2023-04-20,CUST0464,REST029,865.21,157.44
ORD01552,2022-03-01,CUST0128,REST007,251.63,28.15
ORD01553,2023-07-30,CUST0481,REST048,413.69,87.3
ORD01554,2023-02-27,CUST0224,REST001,1465.27,264.17
ORD01555,2023-03-03,CUST0199,REST041,656.29,137.61
ORD01556,2023-07-25,CUST0364,REST042,424.96,48.15
ORD01557,2023-06-27,CUST0492,REST017,617.75,146.05
ORD01558,2022-05-18,CUST0298,REST021,888.41,55.21
ORD01559,2023-02-02,CUST0259,REST035,999.95,94.26
ORD01560,2022-09-06,CUST0497,REST021,565.41,68.71
ORD01561,2022-09-19,CUST0151,REST039,1233.55,92.06
ORD01562,2022-07-28,CUST0151,REST027,1466.14,127.85
ORD01563,2022-12-05,CUST0111,REST017,233.54,16.18
ORD01564,2023-10-25,CUST0428,REST002,336.96,60.7
ORD01565,2022-03-22,CUST0011,REST040,1310.76,184.7
ORD01566,2023-04-06,CUST0411,REST047,785.74,5.72
ORD01567,2023-01-15,CUST0345,REST008,449.96,126.25
ORD01568,2022-04-05,CUST0138,REST048,297.86,21.81
ORD01569,2023-07-03,CUST0277,REST017,963.08,201.55
ORD01570,2022-07-15,CUST0279,REST032,762.92,103.51
ORD01571,2022-02-22,CUST0463,REST031,1112.25,266.97
ORD01572,2022-10-02,CUST0078,REST031,893.29,104.21
ORD01573,2023-01-22,CUST0019,REST044,425.4,44.05
ORD01574,2023-11-21,CUST0178,REST050,1174.37,134.22
ORD01575,2023-09-12,CUST0070,REST011,452.83,66.7
ORD01576,2023-09-10,CUST0184,REST020,536.04,116.46
ORD01577,2022-02-10,CUST0292,REST027,573.02,156.29
ORD01578,2022-03-16,CUST0117,REST010,310.86,8.34
ORD01579,2022-07-12,CUST0406,REST006,550.02,42.06
ORD01580,2023-08-25,CUST0046,REST029,891.44,61.12
ORD01581,2023-11-19,CUST0200,REST023,669.15,73.59
ORD01582,2023-07-27,CUST0459,REST045,107.8,32.25
ORD01583,2022-08-11,CUST0368,REST005,1066.56,153.11
ORD01584,2023-05-06,CUST0362,REST006,1157.05,58.5
ORD01585,2022-08-02,CUST0397,REST028,1212.57,310.53
ORD01586,2022-12-07,CUST0087,REST002,863.82,167.15
ORD01587,2022-11-07,CUST0413,REST035,538.22,96.74
ORD01588,2022-01-16,CUST0345,REST025,1012.81,246.16
ORD01589,2022-08-05,CUST0289,REST010,550.57,139.72
ORD01590,2022-07-14,CUST0454,REST004,1092.42,320.9
ORD01591,2022-05-01,CUST0298,REST049,820.2,89.71
ORD01592,2023-05-06,CUST0151,REST015,1302.11,297.16
ORD01593,2022-09-06,CUST0366,REST012,1489.86,40.21
ORD01594,2023-12-14,CUST0289,REST033,214.01,58.8
ORD01595,2023-09-11,CUST0040,REST004,247.06,6.85
ORD01596,2023-12-22,CUST0028,REST003,1078.96,225.06
ORD01597,2022-07-29,CUST0386,REST026,625.96,9.4
ORD01598,2023-02-11,CUST0174,REST009,1159.64,27.57
ORD01599,2022-09-03,CUST0409,REST043,326.93,91.41
ORD01600,2023-07-20,CUST0209,REST021,1147.41,155.97
ORD01601,2022-11-26,CUST0434,REST008,332.68,29.26
ORD01602,2022-10-17,CUST0435,REST006,712.64,183.54
ORD01603,2023-01-25,CUST0114,REST027,1460.68,122.05
ORD01604,2023-04-23,CUST0327,REST024,154.69,42.51
ORD01605,2023-07-01,CUST0302,REST004,693.86,47.69
ORD01606,2023-10-27,CUST0006,REST048,339.01,31.69
ORD01607,2023-01-03,CUST0389,REST044,1224.42,191.2
ORD01608,2022-11-12,CUST0192,REST007,782.07,54.39
ORD01609,2022-09-25,CUST0153,REST011,1148.59,31.79
ORD01610,2023-01-04,CUST0021,REST022,865.92,13.55
ORD01611,2023-06-10,CUST0270,REST036,659.17,129.45
ORD01612,2023-05-25,CUST0075,REST024,515.45,121.27
ORD01613,2023-04-23,CUST0252,REST031,709.67,203.07
ORD01614,2022-04-11,CUST0111,REST047,511.91,144.59
ORD01615,2023-04-26,CUST0026,REST030,1390.76,73.41
ORD01616,2022-11-24,CUST0366,REST026,1047.36,172.17
ORD01617,2022-07-28,CUST0197,REST035,831.47,234.98
ORD01618,2023-01-15,CUST0223,REST014,961.14,258.04
ORD01619,2022-11-17,CUST0298,REST001,620.28,43.96
ORD01620,2023-02-28,CUST0253,REST008,1010.31,244.82
ORD01621,2022-02-16,CUST0112,REST004,298.12,17.47
ORD01622,2023-07-31,CUST0145,REST020,832.55,177.96
ORD01623,2022-08-15,CUST0198,REST041,386.25,7.81
ORD01624,2022-05-30,CUST0067,REST027,959.6,29.22
ORD01625,2022-01-17,CUST0042,REST046,1100.26,269.77
ORD01626,2022-09-25,CUST0286,REST044,827.13,44.35
ORD01627,2023-07-21,CUST0025,REST024,451.74,16.82
ORD01628,2023-08-22,CUST0200,REST029,748.03,103.8
ORD01629,2023-08-17,CUST0043,REST037,1410.68,322.0
ORD01630,2023-03-04,CUST0251,REST015,1397.91,303.29
ORD01631,2022-10-30,CUST0387,REST045,1108.18,50.77
ORD01632,2022-06-06,CUST0066,REST023,1293.35,361.68
ORD01633,2022-07-20,CUST0068,REST036,289.47,21.33
ORD01634,2022-12-04,CUST0280,REST036,834.13,2.19
ORD01635,2022-08-24,CUST0244,REST015,1261.17,323.64
ORD01636,2023-01-24,CUST0327,REST031,113.75,26.15
ORD01637,2023-08-07,CUST0099,REST041,682.82,105.14
ORD01638,2022-09-09,CUST0308,REST009,310.49,1.93
ORD01639,2023-05-27,CUST0368,REST013,193.87,29.34
ORD01640,2023-07-18,CUST0124,REST045,1467.77,25.03
ORD01641,2023-11-02,CUST0036,REST037,536.58,21.72
ORD01642,2023-12-03,CUST0389,REST023,362.74,5.26
ORD01643,2022-12-12,CUST0162,REST046,1071.66,50.12
ORD01644,2022-09-21,CUST0463,REST010,852.82,33.85
ORD01645,2023-05-16,CUST0045,REST029,563.45,145.66
ORD01646,2023-10-20,CUST0336,REST020,185.55,46.44
ORD01647,2023-05-18,CUST0212,REST048,756.17,130.18
ORD01648,2023-04-17,CUST0175,REST012,319.03,26.73
ORD01649,2022-06-22,CUST0161,REST044,590.63,43.55
ORD01650,2022-12-27,CUST0297,REST014,882.82,46.39
ORD01651,2022-06-23,CUST0013,REST032,416.44,13.73
ORD01652,2022-05-24,CUST0153,REST015,980.35,73.0
ORD01653,2023-07-14,CUST0494,REST046,1399.03,268.67
ORD01654,2023-05-16,CUST0309,REST035,484.41,109.65
ORD01655,2022-07-08,CUST0496,REST037,1249.06,25.13
ORD01656,2023-07-10,CUST0222,REST011,1315.33,148.93
ORD01657,2023-10-20,CUST0073,REST025,918.26,0.16
ORD01658,2022-03-02,CUST0023,REST050,528.05,72.99
ORD01659,2023-06-21,CUST0410,REST028,974.3,233.49
ORD01660,2022-02-04,CUST0100,REST050,664.58,135.08
ORD01661,2022-03-18,CUST0187,REST004,456.65,54.12
ORD01662,2023-11-16,CUST0379,REST006,857.42,139.28
ORD01663,2022-02-19,CUST0427,REST039,1023.11,123.97
ORD01664,2022-01-07,CUST0057,REST017,208.47,32.84
ORD01665,2023-02-27,CUST0028,REST023,313.39,90.45
ORD01666,2022-05-21,CUST0475,REST013,1122.92,317.77
ORD01667,2023-10-08,CUST0464,REST026,491.98,52.24
ORD01668,2022-08-25,CUST0435,REST024,468.11,85.03
ORD01669,2022-03-11,CUST0411,REST004,243.25,52.42
ORD01670,2023-12-26,CUST0007,REST035,1215.64,273.28
ORD01671,2022-06-04,CUST0347,REST038,922.24,207.96
ORD01672,2022-01-10,CUST0056,REST020,1172.48,184.13
ORD01673,2022-08-12,CUST0226,REST038,562.22,68.76
ORD01674,2023-06-02,CUST0012,REST043,1180.77,178.23
ORD01675,2023-04-12,CUST0105,REST020,929.04,139.28
ORD01676,2023-01-18,CUST0270,REST001,488.13,117.86
ORD01677,2022-03-03,CUST0102,REST006,1230.22,76.36
ORD01678,2023-09-25,CUST0262,REST046,1319.87,237.5
ORD01679,2023-10-16,CUST0130,REST017,1035.9,114.21
ORD01680,2023-11-14,CUST0242,REST038,762.77,68.29
ORD01681,2023-09-24,CUST0365,REST025,335.34,60.8
ORD01682,2023-05-10,CUST0071,REST004,1196.71,148.06
ORD01683,2023-11-07,CUST0350,REST028,1484.72,167.45
ORD01684,2023-05-15,CUST0010,REST013,227.87,25.54
ORD01685,2022-01-17,CUST0292,REST048,1224.7,115.57
ORD01686,2022-01-07,CUST0332,REST008,305.09,18.19
ORD01687,2023-06-29,CUST0022,REST042,330.75,1.59
ORD01688,2023-07-19,CUST0086,REST043,1324.46,173.06
ORD01689,2023-02-26,CUST0143,REST009,552.67,105.86
ORD01690,2022-01-13,CUST0395,REST001,1354.33,59.8
ORD01691,2022-01-18,CUST0309,REST006,173.06,44.92
ORD01692,2023-06-27,CUST0027,REST015,816.39,193.61
ORD01693,2022-10-09,CUST0328,REST027,715.56,160.83
ORD01694,2023-07-03,CUST0005,REST020,1030.78,200.71
ORD01695,2022-10-21,CUST0195,REST004,557.93,50.54
ORD01696,2022-01-18,CUST0136,REST039,800.53,58.72
ORD01697,2023-05-30,CUST0427,REST034,264.22,1.3
ORD01698,2023-12-16,CUST0331,REST008,884.2,60.23
ORD01699,2023-11-22,CUST0433,REST018,628.23,82.74
ORD01700,2023-03-17,CUST0010,REST011,639.74,93.42
ORD01701,2022-07-03,CUST0434,REST002,764.27,106.92
ORD01702,2022-04-20,CUST0325,REST034,536.47,74.87
ORD01703,2022-04-09,CUST0116,REST011,830.78,219.92
ORD01704,2023-06-21,CUST0191,REST035,842.96,117.16
ORD01705,2022-06-02,CUST0489,REST042,1336.6,166.73
ORD01706,2022-09-04,CUST0050,REST041,1279.07,19.7
ORD01707,2022-07-16,CUST0158,REST033,1437.5,408.71
ORD01708,2023-09-27,CUST0434,REST036,1423.69,383.13
ORD01709,2023-06-24,CUST0266,REST045,1267.05,350.75
ORD01710,2022-09-16,CUST0094,REST020,1095.89,97.12
ORD01711,2022-12-29,CUST0251,REST016,1275.83,20.33
ORD01712,2022-10-01,CUST0229,REST003,884.68,123.44
ORD01713,2023-02-11,CUST0464,REST001,786.13,91.17
ORD01714,2022-03-22,CUST0011,REST039,1204.55,236.13
ORD01715,2023-01-18,CUST0124,REST039,1059.51,137.75
ORD01716,2023-02-20,CUST0265,REST047,881.07,158.13
ORD01717,2023-04-16,CUST0167,REST019,709.58,75.52
ORD01718,2023-08-02,CUST0197,REST012,587.45,90.33
ORD01719,2022-09-07,CUST0079,REST005,135.41,19.38
ORD01720,2023-12-15,CUST0174,REST022,611.96,171.47
ORD01721,2022-08-20,CUST0176,REST050,752.51,196.1
ORD01722,2022-11-04,CUST0313,REST017,1038.05,149.31
ORD01723,2023-12-02,CUST0119,REST010,1119.89,118.42
ORD01724,2022-03-24,CUST0490,REST034,399.29,23.18
ORD01725,2023-11-01,CUST0251,REST012,883.71,244.43
ORD01726,2023-10-28,CUST0406,REST045,1497.06,74.53
ORD01727,2022-02-02,CUST0313,REST040,1415.17,421.2
ORD01728,2022-04-06,CUST0440,REST042,635.44,27.82
ORD01729,2023-02-20,CUST0446,REST009,350.61,74.8
ORD01730,2023-01-24,CUST0408,REST009,1146.68,92.75
ORD01731,2023-01-22,CUST0015,REST021,114.94,0.85
ORD01732,2023-07-20,CUST0278,REST006,718.91,47.17
ORD01733,2023-05-03,CUST0141,REST017,836.4,130.75
ORD01734,2022-02-27,CUST0076,REST029,107.86,0.78
ORD01735,2023-10-15,CUST0449,REST010,534.55,64.69
ORD01736,2022-01-10,CUST0329,REST011,231.75,55.52
ORD01737,2023-12-21,CUST0044,REST028,616.41,85.12
ORD01738,2022-06-25,CUST0192,REST047,455.26,84.92
ORD01739,2022-03-26,CUST0481,REST007,1390.19,118.83
ORD01740,2023-05-27,CUST0307,REST011,949.48,14.5
ORD01741,2023-03-21,CUST0313,REST018,146.94,22.79
ORD01742,2023-10-23,CUST0114,REST009,484.93,17.94
ORD01743,2022-12-06,CUST0121,REST021,770.23,101.3
ORD01744,2023-08-03,CUST0077,REST016,161.48,23.62
ORD01745,2022-04-08,CUST0486,REST020,1073.7,245.98
ORD01746,2023-06-25,CUST0455,REST023,454.25,4.93
ORD01747,2022-02-13,CUST0165,REST004,975.38,228.04
ORD01748,2022-08-24,CUST0272,REST041,1459.6,319.07
ORD01749,2022-08-05,CUST0104,REST033,1252.66,212.83
ORD01750,2023-12-10,CUST0070,REST019,1308.46,26.41
ORD01751,2023-08-04,CUST0271,REST004,1398.6,406.21
ORD01752,2023-05-02,CUST0401,REST011,1496.12,418.74
ORD01753,2022-10-05,CUST0432,REST016,985.14,111.69
ORD01754,2022-02-17,CUST0155,REST030,786.42,155.86
ORD01755,2022-03-18,CUST0353,REST050,762.83,100.66
ORD01756,2023-12-02,CUST0262,REST006,1324.91,287.19
ORD01757,2022-10-15,CUST0068,REST027,1150.82,92.22
ORD01758,2023-07-11,CUST0498,REST050,1230.4,52.49
ORD01759,2023-08-01,CUST0488,REST043,153.47,42.13
ORD01760,2023-11-05,CUST0073,REST009,140.37,3.92
ORD01761,2022-02-03,CUST0467,REST048,1351.97,155.7
ORD01762,2022-07-03,CUST0459,REST030,314.47,37.21
ORD01763,2022-11-19,CUST0159,REST050,1130.67,14.21
ORD01764,2022-01-17,CUST0279,REST035,1319.28,119.89
ORD01765,2022-08-01,CUST0475,REST034,284.31,81.33
ORD01766,2023-08-25,CUST0060,REST049,687.4,40.11
ORD01767,2022-05-28,CUST0159,REST035,1284.12,219.31
ORD01768,2023-12-31,CUST0440,REST017,178.47,22.36
ORD01769,2023-02-12,CUST0364,REST032,992.47,245.91
ORD01770,2022-03-20,CUST0383,REST045,187.26,8.52
ORD01771,2022-11-03,CUST0441,REST016,236.47,38.81
ORD01772,2022-06-16,CUST0208,REST043,861.72,65.96
ORD01773,2023-08-01,CUST0206,REST025,1476.76,405.85
ORD01774,2022-09-04,CUST0222,REST017,371.86,0.06
ORD01775,2023-08-04,CUST0467,REST031,959.61,19.07
ORD01776,2023-02-03,CUST0448,REST030,123.34,31.78
ORD01777,2023-11-25,CUST0467,REST020,1272.18,101.33
ORD01778,2023-07-08,CUST0137,REST033,1287.52,186.43
ORD01779,2022-12-06,CUST0390,REST012,543.07,10.77
